4830 731 1 N 0
8794 3499 -1 N 0
7127 3028 1 N 0
9201 3092 -1 N 0
6510 2411 1 N 0
5660 1561 1 N 0
10474 1819 -1 N 0
7957 3858 1 N 0
10031 2262 -1 N 0
7340 3241 1 N 0
11304 989 -1 N 0
11711 582 -1 N 0
4947 848 1 N 0
4346 247 1 N 0
8294 3999 -1 N 0
6627 2528 1 N 0
8461 3832 -1 N 0
5793 1694 1 N 0
5176 1077 1 N 0
10164 2129 -1 N 0
7473 3374 1 N 0
9547 2746 -1 N 0
6856 2757 1 N 0
10820 1473 -1 N 0
11227 1066 -1 N 0
4463 364 1 N 0
7686 3587 1 N 0
11906 387 -1 N 0
12057 236 -1 N 0
5293 1194 1 N 0
4676 577 1 N 0
9664 2629 -1 N 0
6973 2874 1 N 0
9047 3246 -1 N 0
6356 2257 1 N 0
10320 1973 -1 N 0
10727 1566 -1 N 0
8059 3960 1 N 0
9893 2400 -1 N 0
7202 3103 1 N 0
12174 119 -1 N 0
11573 720 -1 N 0
4809 710 1 N 0
4192 93 1 N 0
9180 3113 -1 N 0
6489 2390 1 N 0
8563 3730 -1 N 0
5639 1540 1 N 0
6046 1947 1 N 0
10010 2283 -1 N 0
7319 3220 1 N 0
9393 2900 -1 N 0
6702 2603 1 N 0
11690 603 -1 N 0
11073 1220 -1 N 0
4309 210 1 N 0
7788 3689 1 N 0
8680 3613 -1 N 0
12159 134 -1 N 0
5139 1040 1 N 0
5562 1463 1 N 0
9510 2783 -1 N 0
6819 2720 1 N 0
8909 3384 -1 N 0
6218 2119 1 N 0
11190 1103 -1 N 0
10589 1704 -1 N 0
7921 3822 1 N 0
9739 2554 -1 N 0
8072 3973 1 N 0
12292 1 -1 N 0
11419 874 -1 N 0
4655 556 1 N 0
5062 963 1 N 0
9026 3267 -1 N 0
6335 2236 1 N 0
8409 3884 -1 N 0
5741 1642 1 N 0
5892 1793 1 N 0
10706 1587 -1 N 0
10112 2181 -1 N 0
7421 3322 1 N 0
9239 3054 -1 N 0
7572 3473 1 N 0
11536 757 -1 N 0
10919 1374 -1 N 0
4155 56 1 N 0
4578 479 1 N 0
8526 3767 -1 N 0
12021 272 -1 N 0
6025 1926 1 N 0
5408 1309 1 N 0
9372 2921 -1 N 0
6681 2582 1 N 0
8755 3538 -1 N 0
7088 2989 1 N 0
11052 1241 -1 N 0
10435 1858 -1 N 0
7767 3668 1 N 0
9841 2452 -1 N 0
8174 4075 1 N 0
12138 155 -1 N 0
11521 772 -1 N 0
