4299 56 -1 N 0
4332 23 -1 N 0
4290 64 0 N 0
4097 -1 0 N 0
4309 46 -1 N 0
4239 64 51 N 0
4120 -1 23 N 0
4335 20 -1 N 0
4252 64 38 N 0
4249 64 41 N 0
4133 -1 36 N 0
4163 1 64 N 0
4267 64 23 N 0
4224 62 64 N 0
4156 -1 59 N 0
4194 32 64 N 0
4298 57 -1 N 0
4264 64 26 N 0
4215 53 64 N 0
4111 -1 14 N 0
4179 17 64 N 0
4277 64 13 N 0
4126 -1 29 N 0
4334 21 -1 N 0
4210 48 64 N 0
4113 -1 16 N 0
4255 64 35 N 0
4337 18 -1 N 0
4103 -1 6 N 0
4130 -1 33 N 0
4270 64 20 N 0
4165 3 64 N 0
4149 -1 52 N 0
4283 64 7 N 0
4168 6 64 N 0
4108 -1 11 N 0
4196 34 64 N 0
4313 42 -1 N 0
4217 55 64 N 0
4176 14 64 N 0
4127 -1 30 N 0
4310 45 -1 N 0
4229 64 61 N 0
4195 33 64 N 0
4336 19 -1 N 0
4212 50 64 N 0
4258 64 32 N 0
4144 -1 47 N 0
4339 16 -1 N 0
4131 -1 34 N 0
4153 -1 56 N 0
4273 64 17 N 0
4146 -1 49 N 0
4167 5 64 N 0
4286 64 4 N 0
4101 -1 4 N 0
4235 64 55 N 0
4198 36 64 N 0
4124 -1 27 N 0
4203 41 64 N 0
4162 0 64 N 0
4328 27 -1 N 0
4312 43 -1 N 0
4180 18 64 N 0
4237 64 53 N 0
4209 47 64 N 0
4137 -1 40 N 0
4214 52 64 N 0
4315 40 -1 N 0
4348 7 -1 N 0
4160 -1 63 N 0
4325 30 -1 N 0
4260 64 30 N 0
4147 -1 50 N 0
4351 4 -1 N 0
4289 64 1 N 0
4098 -1 1 N 0
4282 64 8 N 0
4169 7 64 N 0
4238 64 52 N 0
4117 -1 20 N 0
4200 38 64 N 0
4251 64 39 N 0
4205 43 64 N 0
4164 2 64 N 0
4314 41 -1 N 0
4248 64 42 N 0
4134 -1 37 N 0
4096 -1 -1 N 0
4291 64 -1 N 0
4324 31 -1 N 0
4216 54 64 N 0
4301 54 -1 N 0
4350 5 -1 N 0
4263 64 27 N 0
4099 -1 2 N 0
4112 -1 15 N 0
4327 28 -1 N 0
4276 64 14 N 0
4353 2 -1 N 0
4241 64 49 N 0
4114 -1 17 N 0
4158 -1 61 N 0
4254 64 36 N 0
4181 19 64 N 0
4186 24 64 N 0
4207 45 64 N 0
4166 4 64 N 0
4300 55 -1 N 0
4218 56 64 N 0
4269 64 21 N 0
4150 -1 53 N 0
4197 35 64 N 0
4202 40 64 N 0
4105 -1 8 N 0
4352 3 -1 N 0
4279 64 11 N 0
4329 26 -1 N 0
4128 -1 31 N 0
4228 64 62 N 0
4115 -1 18 N 0
4308 47 -1 N 0
4257 64 33 N 0
4141 -1 44 N 0
4183 21 64 N 0
4132 -1 35 N 0
4188 26 64 N 0
4222 60 64 N 0
4272 64 18 N 0
4151 -1 54 N 0
4302 53 -1 N 0
4219 57 64 N 0
4155 -1 58 N 0
4285 64 5 N 0
4199 37 64 N 0
4204 42 64 N 0
4305 50 -1 N 0
4354 1 -1 N 0
4121 -1 24 N 0
4232 64 58 N 0
4331 24 -1 N 0
4231 64 59 N 0
4341 14 -1 N 0
4244 64 46 N 0
4138 -1 41 N 0
4274 64 16 N 0
4157 -1 60 N 0
4242 64 48 N 0
4185 23 64 N 0
4259 64 31 N 0
4190 28 64 N 0
4148 -1 51 N 0
4135 -1 38 N 0
4288 64 2 N 0
4304 51 -1 N 0
4311 44 -1 N 0
4221 59 64 N 0
4226 64 64 N 0
4201 39 64 N 0
4161 -1 64 N 0
4118 -1 21 N 0
4206 44 64 N 0
4338 17 -1 N 0
4340 15 -1 N 0
4234 64 56 N 0
4317 38 -1 N 0
4247 64 43 N 0
4139 -1 42 N 0
4343 12 -1 N 0
4154 -1 57 N 0
4262 64 28 N 0
4109 -1 12 N 0
4171 9 64 N 0
4192 30 64 N 0
4275 64 15 N 0
4100 -1 3 N 0
4349 6 -1 N 0
4306 49 -1 N 0
4240 64 50 N 0
4223 61 64 N 0
4182 20 64 N 0
4326 29 -1 N 0
4187 25 64 N 0
4178 16 64 N 0
4253 64 37 N 0
4293 62 -1 N 0
4342 13 -1 N 0
4250 64 40 N 0
4136 -1 39 N 0
4319 36 -1 N 0
4268 64 22 N 0
4245 64 45 N 0
4345 10 -1 N 0
4265 64 25 N 0
4106 -1 9 N 0
4278 64 12 N 0
4173 11 64 N 0
4125 -1 28 N 0
4119 -1 22 N 0
4227 64 63 N 0
4116 -1 19 N 0
4330 25 -1 N 0
4292 63 -1 N 0
4225 63 64 N 0
4184 22 64 N 0
4142 -1 45 N 0
4318 37 -1 N 0
4129 -1 32 N 0
4344 11 -1 N 0
4220 58 64 N 0
