2D cartesian 1.0 1.0 128 128
427 43 3
9 9 0
754 114 5
103 103 0
552 40 4
918 22 7
409 25 3
519 7 4
376 120 2
787 19 6
184 56 1
621 109 4
38 38 0
900 4 7
874 106 6
991 95 7
675 35 5
769 1 6
1021 125 7
532 20 4
375 119 2
800 32 6
654 14 5
51 51 0
145 17 1
432 48 3
798 30 6
655 15 5
127 127 0
244 116 1
226 98 1
923 27 7
64 64 0
757 117 5
430 46 3
780 12 6
299 43 2
905 9 7
254 126 1
605 93 4
511 127 3
680 40 5
534 22 4
187 59 1
281 25 2
903 7 7
312 56 2
493 109 3
166 38 1
374 118 2
4 4 0
547 35 4
641 1 5
893 125 6
310 54 2
660 20 5
508 124 3
928 32 7
435 51 3
17 17 0
560 48 4
926 30 7
417 33 3
527 15 4
116 116 0
795 27 6
192 64 1
629 117 4
46 46 0
729 89 5
908 12 7
611 99 4
683 43 5
777 9 6
540 28 4
997 101 7
383 127 2
808 40 6
662 22 5
81 81 0
59 59 0
153 25 1
775 7 6
440 56 3
365 109 2
806 38 6
132 4 1
663 23 5
931 35 7
72 72 0
513 1 4
765 125 5
438 54 3
788 20 6
1016 120 7
490 106 3
307 51 2
913 17 7
770 2 6
688 48 5
542 30 4
195 67 1
289 33 2
911 15 7
624 112 4
603 91 4
320 64 2
501 117 3
174 46 1
12 12 0
555 43 4
649 9 5
318 62 2
668 28 5
232 104 1
481 97 3
936 40 7
443 59 3
25 25 0
135 7 1
568 56 4
237 109 1
934 38 7
260 4 2
425 41 3
535 23 4
803 35 6
200 72 1
637 125 4
54 54 0
916 20 7
634 122 4
1014 118 7
691 51 5
239 111 1
785 17 6
548 36 4
898 2 7
816 48 6
670 30 5
67 67 0
161 33 1
783 15 6
448 64 3
615 103 4
373 117 2
814 46 6
140 12 1
671 31 5
939 43 7
80 80 0
521 9 4
446 62 3
796 28 6
315 59 2
921 25 7
7 7 0
778 10 6
477 93 3
696 56 5
109 109 0
550 38 4
203 75 1
388 4 3
364 108 2
297 41 2
919 23 7
357 101 2
328 72 2
509 125 3
182 54 1
20 20 0
901 5 7
563 51 4
657 17 5
326 70 2
676 36 5
514 2 4
944 48 7
451 67 3
33 33 0
143 15 1
99 99 0
576 64 4
245 117 1
942 46 7
268 12 2
433 49 3
543 31 4
811 43 6
208 80 1
62 62 0
924 28 7
699 59 5
793 25 6
391 7 3
556 44 4
906 10 7
1020 124 7
824 56 6
678 38 5
75 75 0
872 104 6
169 41 1
865 97 6
791 23 6
456 72 3
381 125 2
822 54 6
148 20 1
679 39 5
773 5 6
628 116 4
947 51 7
88 88 0
529 17 4
454 70 3
217 89 1
804 36 6
642 2 5
323 67 2
929 33 7
250 122 1
15 15 0
786 18 6
704 64 5
117 117 0
558 46 4
211 83 1
396 12 3
305 49 2
927 31 7
987 91 7
336 80 2
190 62 1
370 114 2
28 28 0
909 13 7
487 103 3
571 59 4
665 25 5
334 78 2
263 7 2
684 44 5
522 10 4
504 120 3
952 56 7
459 75 3
1002 106 7
41 41 0
151 23 1
863 95 6
584 72 4
253 125 1
950 54 7
276 20 2
441 57 3
551 39 4
645 5 5
112 112 0
819 51 6
216 88 1
70 70 0
932 36 7
258 2 2
707 67 5
801 33 6
399 15 3
564 52 4
914 18 7
832 64 6
686 46 5
83 83 0
177 49 1
799 31 6
464 80 3
894 126 6
830 62 6
156 28 1
687 47 5
781 13 6
955 59 7
96 96 0
537 25 4
462 78 3
812 44 6
650 10 5
502 118 3
331 75 2
937 41 7
751 111 5
23 23 0
794 26 6
349 93 2
712 72 5
125 125 0
566 54 4
404 20 3
313 57 2
935 39 7
517 5 4
867 99 6
344 88 2
198 70 1
36 36 0
386 2 3
917 21 7
579 67 4
673 33 5
342 86 2
271 15 2
1019 123 7
692 52 5
530 18 4
960 64 7
601 89 4
467 83 3
49 49 0
159 31 1
592 80 4
958 62 7
284 28 2
449 65 3
876 108 6
559 47 4
653 13 5
869 101 6
977 81 7
827 59 6
224 96 1
78 78 0
940 44 7
266 10 2
715 75 5
235 107 1
809 41 6
407 23 3
572 60 4
922 26 7
840 72 6
694 54 5
185 57 1
807 39 6
389 5 3
106 106 0
472 88 3
838 70 6
164 36 1
2 2 0
695 55 5
789 21 6
963 67 7
545 33 4
470 86 3
820 52 6
752 112 5
658 18 5
339 83 2
945 49 7
31 31 0
802 34 6
720 80 5
574 62 4
412 28 3
360 104 2
321 65 2
943 47 7
353 97 2
525 13 4
859 91 6
352 96 2
206 78 1
44 44 0
394 10 3
925 29 7
587 75 4
681 41 5
350 94 2
279 23 2
700 60 5
538 26 4
968 72 7
57 57 0
167 39 1
762 122 5
261 5 2
630 118 4
111 111 0
600 88 4
966 70 7
292 36 2
457 73 3
130 2 1
567 55 4
661 21 5
835 67 6
86 86 0
948 52 7
882 114 6
274 18 2
999 103 7
723 83 5
817 49 6
415 31 3
580 68 4
930 34 7
848 80 6
702 62 5
193 65 1
815 47 6
397 13 3
480 96 3
846 78 6
172 44 1
10 10 0
703 63 5
797 29 6
971 75 7
553 41 4
478 94 3
229 101 1
828 60 6
666 26 5
953 57 7
39 39 0
133 5 1
1023 127 7
810 42 6
221 93 1
728 88 5
582 70 4
420 36 3
329 73 2
951 55 7
533 21 4
214 86 1
382 126 2
52 52 0
402 18 3
933 37 7
483 99 3
595 83 4
689 49 5
358 102 2
287 31 2
708 68 5
546 34 4
976 80 7
65 65 0
175 47 1
269 13 2
608 96 4
974 78 7
300 44 2
138 10 1
575 63 4
669 29 5
124 124 0
843 75 6
1000 104 7
94 94 0
737 97 5
956 60 7
282 26 2
825 57 6
423 39 3
588 76 4
5 5 0
938 42 7
756 116 5
1005 109 7
856 88 6
710 70 5
89 89 0
107 107 0
201 73 1
823 55 6
405 21 3
854 86 6
180 52 1
18 18 0
711 71 5
805 37 6
979 83 7
465 81 3
561 49 4
486 102 3
836 68 6
674 34 5
498 114 3
961 65 7
47 47 0
141 13 1
818 50 6
359 103 2
736 96 5
590 78 4
243 115 1
428 44 3
959 63 7
541 29 4
632 120 4
618 106 4
222 94 1
60 60 0
410 26 3
223 95 1
941 45 7
697 57 5
366 110 2
295 39 2
716 76 5
240 112 1
554 42 4
984 88 7
491 107 3
73 73 0
183 55 1
277 21 2
982 86 7
308 52 2
146 18 1
583 71 4
677 37 5
851 83 6
964 68 7
290 34 2
1022 126 7
833 65 6
739 99 5
431 47 3
596 84 4
13 13 0
946 50 7
864 96 6
718 78 5
115 115 0
831 63 6
413 29 3
118 118 0
623 111 4
862 94 6
188 60 1
26 26 0
719 79 5
813 45 6
569 57 4
494 110 3
844 76 6
682 42 5
363 107 2
969 73 7
55 55 0
149 21 1
826 58 6
93 93 0
598 86 4
436 52 3
372 116 2
967 71 7
549 37 4
230 102 1
68 68 0
418 34 3
949 53 7
755 115 5
705 65 5
1004 108 7
303 47 2
724 84 5
741 101 5
562 50 4
849 81 6
992 96 7
499 115 3
191 63 1
285 29 2
990 94 7
316 60 2
154 26 1
591 79 4
685 45 5
110 110 0
972 76 7
298 42 2
234 106 1
747 107 5
841 73 6
439 55 3
604 92 4
21 21 0
954 58 7
726 86 5
123 123 0
880 112 6
839 71 6
421 37 3
870 102 6
196 68 1
34 34 0
727 87 5
821 53 6
636 124 4
488 104 3
577 65 4
225 97 1
852 84 6
690 50 5
371 115 2
63 63 0
157 29 1
834 66 6
606 94 4
444 60 3
975 79 7
557 45 4
238 110 1
875 107 6
378 122 2
76 76 0
426 42 3
758 118 5
957 61 7
495 111 3
619 107 4
713 73 5
311 55 2
732 92 5
570 58 4
351 95 2
507 123 3
1010 114 7
199 71 1
293 37 2
871 103 6
998 102 7
324 68 2
489 105 3
162 34 1
599 87 4
0 0 0
693 53 5
120 120 0
980 84 7
306 50 2
735 95 5
447 63 3
612 100 4
29 29 0
962 66 7
734 94 5
101 101 0
847 79 6
429 45 3
878 110 6
204 76 1
42 42 0
829 61 6
1003 107 7
585 73 4
860 92 6
698 58 5
510 126 3
379 123 2
71 71 0
165 37 1
842 74 6
355 99 2
614 102 4
452 68 3
361 105 2
983 87 7
128 0 1
565 53 4
84 84 0
434 50 3
219 91 1
965 69 7
627 115 4
319 63 2
740 100 5
252 124 1
578 66 4
609 97 4
207 79 1
301 45 2
1006 110 7
332 76 2
497 113 3
170 42 1
884 116 6
8 8 0
701 61 5
985 89 7
988 92 7
314 58 2
763 123 5
492 108 3
455 71 3
37 37 0
970 74 7
131 3 1
337 81 2
742 102 5
233 105 1
855 87 6
256 0 2
437 53 3
114 114 0
212 84 1
50 50 0
837 69 6
868 100 6
760 120 5
706 66 5
1009 113 7
746 106 5
95 95 0
79 79 0
173 45 1
850 82 6
622 110 4
460 76 3
368 112 2
369 113 2
136 8 1
573 61 4
92 92 0
442 58 3
973 77 7
635 123 4
327 71 2
586 74 4
3 3 0
105 105 0
215 87 1
384 0 3
309 53 2
638 126 4
340 84 2
505 121 3
178 50 1
16 16 0
709 69 5
883 115 6
996 100 7
890 122 6
322 66 2
246 118 1
1007 111 7
463 79 3
45 45 0
978 82 7
139 11 1
750 110 5
241 113 1
264 8 2
445 61 3
220 92 1
58 58 0
845 77 6
262 6 2
500 116 3
714 74 5
387 3 3
1001 105 7
87 87 0
512 0 4
181 53 1
858 90 6
108 108 0
468 84 3
613 101 4
377 121 2
144 16 1
581 69 4
721 81 5
100 100 0
450 66 3
981 85 7
989 93 7
335 79 2
594 82 4
11 11 0
113 113 0
392 8 3
317 61 2
348 92 2
186 58 1
24 24 0
717 77 5
390 6 3
891 123 6
1008 112 7
330 74 2
259 3 2
873 105 6
471 87 3
640 0 5
53 53 0
986 90 7
147 19 1
764 124 5
616 104 4
97 97 0
249 121 1
475 91 3
272 16 2
453 69 3
228 100 1
66 66 0
759 119 5
853 85 6
270 14 2
473 89 3
722 82 5
395 11 3
506 122 3
520 8 4
189 61 1
866 98 6
367 111 2
476 92 3
152 24 1
589 77 4
6 6 0
626 114 4
458 74 3
643 3 5
231 103 1
745 105 5
343 87 2
768 0 6
248 120 1
602 90 4
19 19 0
102 102 0
121 121 0
400 16 3
607 95 4
325 69 2
356 100 2
194 66 1
631 119 4
32 32 0
725 85 5
398 14 3
338 82 2
267 11 2
255 127 1
881 113 6
648 8 5
61 61 0
994 98 7
155 27 1
280 24 2
461 77 3
134 6 1
126 126 0
74 74 0
515 3 4
278 22 2
617 105 4
896 0 7
730 90 5
403 19 3
995 99 7
1017 121 7
91 91 0
528 16 4
197 69 1
639 127 4
385 1 3
484 100 3
380 124 2
1015 119 7
160 32 1
597 85 4
14 14 0
466 82 3
651 11 5
753 113 5
1012 116 7
776 8 6
610 98 4
27 27 0
857 89 6
408 24 3
333 77 2
774 6 6
620 108 4
202 74 1
899 3 7
40 40 0
406 22 3
209 81 1
346 90 2
275 19 2
242 114 1
889 121 6
656 16 5
69 69 0
163 35 1
257 1 2
888 120 6
347 91 2
887 119 6
288 32 2
469 85 3
142 14 1
362 106 2
479 95 3
82 82 0
523 11 4
286 30 2
496 112 3
625 113 4
904 8 7
738 98 5
411 27 3
536 24 4
205 77 1
902 6 7
393 9 3
104 104 0
771 3 6
168 40 1
22 22 0
474 90 3
659 19 5
766 126 5
516 4 4
761 121 5
784 16 6
35 35 0
129 1 1
1018 122 7
247 119 1
416 32 3
886 118 6
341 85 2
782 14 6
879 111 6
210 82 1
907 11 7
48 48 0
414 30 3
354 98 2
283 27 2
743 103 5
733 93 5
664 24 5
77 77 0
518 6 4
171 43 1
265 9 2
895 127 6
296 40 2
150 22 1
90 90 0
531 19 4
877 109 6
294 38 2
1011 115 7
644 4 5
236 108 1
485 101 3
633 121 4
912 16 7
419 35 3
1 1 0
767 127 5
119 119 0
544 32 4
213 85 1
910 14 7
401 17 3
861 93 6
779 11 6
176 48 1
30 30 0
593 81 4
482 98 3
667 27 5
227 99 1
1013 117 7
748 108 5
524 12 4
792 24 6
646 6 5
43 43 0
137 9 1
424 40 3
790 22 6
647 7 5
218 90 1
915 19 7
892 124 6
56 56 0
749 109 5
422 38 3
772 4 6
744 104 5
993 97 7
291 35 2
897 1 7
251 123 1
503 119 3
672 32 5
85 85 0
526 14 4
179 51 1
273 17 2
345 89 2
731 91 5
304 48 2
158 30 1
122 122 0
98 98 0
539 27 4
885 117 6
302 46 2
652 12 5
920 24 7
1616 80 12
1308 28 10
1473 65 11
1515 107 11
1677 13 13
1738 74 13
1411 3 11
2013 93 15
1851 59 14
1248 96 9
1964 44 15
2025 105 15
1205 53 9
1882 90 14
1268 116 9
1739 75 13
1431 23 11
1492 84 11
1596 60 12
1401 121 10
1258 106 9
1605 69 12
1718 54 13
1831 39 14
1124 100 8
2032 112 15
2005 85 15
1862 70 14
1893 101 14
1026 2 8
1359 79 10
1719 55 13
1569 33 12
1788 124 13
1494 86 11
1682 18 13
1416 8 11
1121 97 8
1969 49 15
1210 58 9
1826 34 14
1048 24 8
1744 80 13
1436 28 11
1345 65 10
1130 106 8
1549 13 12
1354 74 10
1283 3 10
1376 96 10
1068 44 8
1897 105 14
1077 53 8
1949 29 15
2010 90 15
1171 19 9
1611 75 12
1303 23 10
1724 60 13
1273 121 9
1477 69 11
1753 89 13
1191 39 9
1252 100 9
1877 85 14
1294 14 10
1384 104 10
1251 99 9
1255 103 9
1990 70 15
1154 2 9
1591 55 12
1110 86 8
1298 18 10
1544 8 12
1841 49 14
1954 34 15
1176 24 9
1872 80 14
1786 122 13
1507 99 11
1217 65 9
1891 99 14
1421 13 11
1482 74 11
1667 3 13
1504 96 11
1196 44 9
1769 105 13
1821 29 14
1626 90 12
1043 19 8
1995 75 15
1262 110 9
1852 60 14
1145 121 8
1373 93 10
1349 69 10
1063 39 8
1380 100 10
1749 85 13
1422 14 11
1606 70 12
1259 107 9
1975 55 15
1238 86 9
1426 18 11
1672 8 13
1253 101 9
1115 91 8
1713 49 13
1382 102 10
1570 34 12
1304 24 10
2000 80 15
1404 124 10
2047 127 15
1089 65 8
1293 13 10
1098 74 8
1539 3 12
1632 96 12
1324 44 10
1641 105 12
1693 29 13
1754 90 13
1427 19 11
1406 126 10
1867 75 14
1980 60 15
2041 121 15
1221 69 9
1447 39 11
1508 100 11
1612 76 12
1621 85 12
1038 14 8
1644 108 12
1734 70 13
1131 107 8
1233 81 9
1847 55 14
1878 86 14
1042 18 8
1800 8 14
1735 71 13
1585 49 12
1510 102 11
1698 34 13
1432 24 11
1780 116 13
1985 65 15
1165 13 9
1226 74 9
1923 3 15
1842 50 14
1663 127 12
1064 40 8
1760 96 13
1452 44 11
1565 29 12
1370 90 10
1299 19 10
1084 60 8
1913 121 14
1093 69 8
1965 45 15
1187 35 9
1319 39 10
1785 121 13
1740 76 13
1493 85 11
1166 14 9
1207 55 9
1310 30 10
1123 99 8
1656 120 12
2006 86 15
1170 18 9
1928 8 15
1607 71 12
1642 106 12
1247 95 9
1126 102 8
1314 34 10
1560 24 12
1417 9 11
1910 118 14
1857 65 14
1037 13 8
1795 3 14
1970 50 15
1192 40 9
2011 91 15
1888 96 14
1437 29 11
1498 90 11
1683 19 13
1540 4 12
1767 103 13
1212 60 9
1837 45 14
1059 35 8
1868 76 14
2046 126 15
1365 85 10
1806 14 14
1387 107 10
1079 55 8
1438 30 11
1622 86 12
1275 123 9
1991 71 15
1260 108 9
1647 111 12
1617 81 12
1254 102 9
1442 34 11
1688 24 13
1289 9 10
1729 65 13
1586 50 12
1919 127 14
1320 40 10
1885 93 14
2016 96 15
1309 29 10
1114 90 8
1555 19 12
1396 116 10
1668 4 13
1340 60 10
1657 121 12
1709 45 13
1443 35 11
1996 76 15
1237 85 9
1934 14 15
1765 101 13
1771 107 13
1463 55 11
1628 92 12
1054 30 8
1750 86 13
1147 123 8
1863 71 14
2017 97 15
2037 117 15
1894 102 14
1058 34 8
1816 24 14
1751 87 13
1161 9 9
1601 65 12
1714 50 13
1279 127 9
1448 40 11
1181 29 9
1242 90 9
1939 19 15
1858 66 14
1080 56 8
1796 4 14
1468 60 11
1581 45 12
1918 126 14
1315 35 10
1100 76 8
1109 85 8
1550 14 12
1981 61 15
1512 104 11
1203 51 9
1266 114 9
1127 103 8
1643 107 12
1335 55 10
1756 92 13
1182 30 9
1223 71 9
1909 117 14
1326 46 10
2022 102 15
1186 34 9
1944 24 15
1623 87 12
1024 0 8
1033 9 8
1402 122 10
1519 111 11
1330 50 10
1151 127 8
1576 40 12
1433 25 11
1053 29 8
1811 19 14
1986 66 15
1208 56 9
1924 4 15
1245 93 9
1453 45 11
1699 35 13
1556 20 12
1144 120 8
1228 76 9
1678 14 13
1853 61 14
1075 51 8
2027 107 15
1759 95 13
1884 92 14
1136 112 8
1822 30 14
1679 15 13
1403 123 10
1398 118 10
1095 71 8
1125 101 8
1781 117 13
1499 91 11
1454 46 11
1638 102 12
2007 87 15
1152 0 9
1532 124 11
1929 9 15
1458 50 11
1704 40 13
1305 25 10
1602 66 12
1336 56 10
1534 126 11
1028 4 8
1325 45 10
1571 35 12
1684 20 13
1356 76 10
1772 108 13
1725 61 13
1459 51 11
1899 107 14
1105 81 8
2012 92 15
1950 30 15
1551 15 12
1787 123 13
1479 71 11
1653 117 12
1070 46 8
1766 102 13
1879 87 14
1280 0 10
1801 9 14
1777 113 13
1908 116 14
1074 50 8
1407 127 10
1832 40 14
1177 25 9
1730 66 13
1464 56 11
1648 112 12
1156 4 9
1197 45 9
1955 35 15
1874 82 14
1096 72 8
1812 20 14
1484 76 11
1393 113 10
1597 61 12
1331 51 10
1505 97 11
1116 92 8
1566 30 12
1997 77 15
1219 67 9
1784 120 13
1935 15 15
1659 123 12
1399 119 10
1351 71 10
1770 106 13
1525 117 11
1198 46 9
1119 95 8
1916 124 14
1239 87 9
1408 0 11
1673 9 13
1342 62 10
2038 118 15
1379 99 10
1202 50 9
1960 40 15
1883 91 14
1040 16 8
1049 25 8
1346 66 10
1592 56 12
1284 4 10
1449 41 11
1639 103 12
1069 45 8
1827 35 14
2002 82 15
1163 11 9
1224 72 9
1940 20 15
1265 113 9
1662 126 12
1469 61 11
1715 51 13
1572 36 12
1244 92 9
1694 30 13
1869 77 14
1286 6 10
1091 67 8
1914 122 14
1807 15 14
2043 123 15
1388 108 10
2031 111 15
1264 112 9
1397 117 10
1838 46 14
1695 31 13
1111 87 8
1536 0 12
1545 9 12
1470 62 11
1757 93 13
1168 16 9
1945 25 15
1802 10 14
1474 66 11
1720 56 13
1524 116 11
1412 4 11
1321 41 10
1618 82 12
1035 11 8
1352 72 10
1044 20 8
1925 5 15
1137 113 8
1341 61 10
1587 51 12
1637 101 12
1700 36 13
1372 92 10
1741 77 13
1414 6 11
1475 67 11
1167 15 9
1915 123 14
1889 97 14
1269 117 9
1966 46 15
1567 31 12
1495 87 11
1664 0 13
1086 62 8
1296 16 10
1817 25 14
1930 10 15
1375 95 10
1906 114 14
1090 66 8
1848 56 14
1135 111 8
1783 119 13
1193 41 9
1746 82 13
1419 11 11
1480 72 11
1172 20 9
1797 5 14
1394 114 10
2033 113 15
1213 61 9
1640 104 12
1971 51 15
1890 98 14
1112 88 8
1511 103 11
1828 36 14
1500 92 11
1613 77 12
1030 6 8
1347 67 10
1039 15 8
1141 117 8
1582 46 12
1497 89 11
1235 83 9
1951 31 15
1367 87 10
1792 0 14
1881 89 14
1530 122 11
1214 62 9
2044 124 15
1391 111 10
1424 16 11
1689 25 13
1358 78 10
1763 99 13
1546 10 12
1218 66 9
1976 56 15
1655 119 12
1056 32 8
1065 41 8
1117 93 8
1362 82 10
1291 11 10
1608 72 12
1300 20 10
1465 57 11
1272 120 9
1669 5 13
1905 113 14
1085 61 8
1843 51 14
2018 98 15
1179 27 9
1240 88 9
1956 36 15
1631 95 12
1485 77 11
1158 6 9
1731 67 13
1423 15 11
1588 52 12
1526 118 11
1371 91 10
1710 46 13
1302 22 10
1107 83 8
1823 31 14
1920 0 15
1392 112 10
1854 62 14
1711 47 13
1552 16 12
1561 25 12
1409 1 11
1486 78 11
1674 10 13
1150 126 8
2039 119 15
1184 32 9
1961 41 15
1818 26 14
1490 82 11
1675 11 13
1736 72 13
1428 20 11
1337 57 10
1541 5 12
1900 108 14
1634 98 12
1051 27 8
1368 88 10
1060 36 8
2001 81 15
1941 21 15
1357 77 10
1798 6 14
1603 67 12
1295 15 10
1716 52 13
1430 22 11
1491 83 11
1183 31 9
1521 113 11
1982 62 15
2036 116 15
1583 47 12
1680 16 13
1281 1 10
1102 78 8
1290 10 10
1776 112 13
1911 119 14
1312 32 10
1833 41 14
1946 26 15
2034 114 15
1106 82 8
1547 11 12
1864 72 14
1209 57 9
1413 5 11
1649 113 12
1241 89 9
1377 97 10
1762 98 13
1435 27 11
1496 88 11
1188 36 9
1813 21 14
1229 77 9
1926 6 15
1987 67 15
1912 120 14
1844 52 14
1386 106 10
1046 22 8
1363 83 10
1503 95 11
1055 31 8
1598 62 12
2029 109 15
1654 118 12
1967 47 15
1808 16 14
1153 1 9
1230 78 9
1418 10 11
1271 119 9
1440 32 11
1128 104 8
1705 41 13
1374 94 10
2023 103 15
1635 99 12
1562 26 12
1234 82 9
1931 11 15
1992 72 15
1072 48 8
1081 57 8
1285 5 10
2024 104 15
1790 126 13
1378 98 10
1307 27 10
1624 88 12
1113 89 8
1316 36 10
1481 73 11
1685 21 13
1101 77 8
1542 6 12
1859 67 14
1195 43 9
2042 122 15
1972 52 15
1516 108 11
1903 111 14
1174 22 9
1747 83 13
1625 89 12
1439 31 11
1604 68 12
1726 62 13
1901 109 14
1318 38 10
1839 47 14
1629 93 12
1936 16 15
1520 112 11
1025 1 8
1870 78 14
1034 10 8
1727 63 13
1143 119 8
1568 32 12
1577 41 12
1425 17 11
1502 94 11
1690 26 13
1803 11 14
1200 48 9
1977 57 15
1157 5 9
1834 42 14
1506 98 11
1691 27 13
1752 88 13
1509 101 11
1444 36 11
1548 12 12
1353 73 10
1557 21 12
1670 6 13
1067 43 8
1148 124 8
1791 127 13
1076 52 8
1957 37 15
1761 97 13
1814 22 14
1619 83 12
1311 31 10
1671 7 13
1732 68 13
1531 123 11
1773 109 13
1446 38 11
1199 47 9
1921 1 15
1998 78 15
1162 10 9
1599 63 12
1527 119 11
1696 32 13
1297 17 10
1118 94 8
1306 26 10
1489 81 11
1328 48 10
1849 57 14
1029 5 8
1522 114 11
1962 42 15
1650 114 12
1768 104 13
1122 98 8
1563 27 12
1880 88 14
1383 103 10
1676 12 13
1225 73 9
1429 21 11
1451 43 11
1204 52 9
1829 37 14
1369 89 10
1942 22 15
2003 83 15
1543 7 12
1860 68 14
1146 122 8
1645 109 12
1062 38 8
1071 47 8
1793 1 14
1614 78 12
2045 125 15
1267 115 9
1983 63 15
1824 32 14
1169 17 9
1246 94 9
1434 26 11
1456 48 11
1721 57 13
1390 110 10
1400 120 10
2019 99 15
1578 42 12
1898 106 14
1250 98 9
1947 27 15
2008 88 15
1088 64 8
1804 12 14
1097 73 8
2015 95 15
1301 21 10
1323 43 10
1332 52 10
1142 118 8
1701 37 13
1755 91 13
1558 22 12
1875 83 14
1211 59 9
1927 7 15
1988 68 15
1517 109 11
1190 38 9
1455 47 11
1620 84 12
1665 1 13
1742 78 13
1917 125 14
1334 54 10
1139 115 8
1855 63 14
1278 126 9
1952 32 15
1041 17 8
1886 94 14
1050 26 8
1743 79 13
1584 48 12
1593 57 12
1441 33 11
1518 110 11
1706 42 13
2028 108 15
1819 27 14
1216 64 9
1932 12 15
1993 73 15
1873 81 14
1173 21 9
1850 58 14
1707 43 13
1460 52 11
1564 28 12
1573 37 12
1686 22 13
1083 59 8
1799 7 14
1092 68 8
1973 53 15
1389 109 10
1830 38 14
1140 116 8
1327 47 10
1687 23 13
1748 84 13
1537 1 12
1789 125 13
1462 54 11
1215 63 9
1904 112 14
1523 115 11
1937 17 15
2014 94 15
2021 101 15
1178 26 9
1794 2 14
1615 79 12
1712 48 13
1313 33 10
1134 110 8
1660 124 12
1322 42 10
1249 97 9
1344 64 10
1036 12 8
1865 73 14
1045 21 8
1978 58 15
1778 114 13
1579 43 12
2040 120 15
1692 28 13
1514 106 11
1445 37 11
2009 89 15
1467 59 11
1159 7 9
1220 68 9
1845 53 14
1261 109 9
1958 38 15
