1955 928 1 N 0
1758 731 1 N 0
1354 327 1 N 0
2850 227 -1 N 0
2653 424 -1 N 0
2233 844 -1 N 0
1613 586 1 N 0
1209 182 1 N 0
2020 993 1 N 0
2088 989 -1 N 0
2915 162 -1 N 0
2495 582 -1 N 0
1875 848 1 N 0
1471 444 1 N 0
1274 247 1 N 0
2770 307 -1 N 0
2350 727 -1 N 0
2153 924 -1 N 0
1129 102 1 N 0
1684 657 1 N 0
1536 509 1 N 0
3032 45 -1 N 0
2579 498 -1 N 0
2415 662 -1 N 0
1539 512 1 N 0
1391 364 1 N 0
1962 935 1 N 0
2690 387 -1 N 0
2270 807 -1 N 0
2841 236 -1 N 0
1817 790 1 N 0
1604 577 1 N 0
1200 173 1 N 0
2696 381 -1 N 0
2548 529 -1 N 0
2079 998 -1 N 0
1055 28 1 N 0
1882 855 1 N 0
1462 435 1 N 0
2958 119 -1 N 0
2761 316 -1 N 0
2357 720 -1 N 0
1737 710 1 N 0
1317 290 1 N 0
1120 93 1 N 0
2616 461 -1 N 0
2212 865 -1 N 0
3023 54 -1 N 0
1999 972 1 N 0
1546 519 1 N 0
1382 355 1 N 0
2878 199 -1 N 0
2681 396 -1 N 0
2474 603 -1 N 0
2277 800 -1 N 0
1657 630 1 N 0
1237 210 1 N 0
1808 781 1 N 0
2132 945 -1 N 0
2943 134 -1 N 0
2539 538 -1 N 0
1919 892 1 N 0
1499 472 1 N 0
1046 19 1 N 0
2798 279 -1 N 0
2394 683 -1 N 0
2965 112 -1 N 0
1925 898 1 N 0
1728 701 1 N 0
1308 281 1 N 0
3076 1 -1 N 0
2607 470 -1 N 0
2203 874 -1 N 0
1583 556 1 N 0
1163 136 1 N 0
1990 963 1 N 0
2058 1019 -1 N 0
2885 192 -1 N 0
2465 612 -1 N 0
1845 818 1 N 0
1648 621 1 N 0
1441 414 1 N 0
1228 201 1 N 0
2740 337 -1 N 0
2320 757 -1 N 0
2123 954 -1 N 0
1083 56 1 N 0
1910 883 1 N 0
1506 479 1 N 0
3002 75 -1 N 0
2805 272 -1 N 0
2385 692 -1 N 0
1765 738 1 N 0
1361 334 1 N 0
1148 121 1 N 0
2660 417 -1 N 0
2240 837 -1 N 0
3067 10 -1 N 0
2027 1000 1 N 0
1574 547 1 N 0
1170 143 1 N 0
2922 155 -1 N 0
2502 575 -1 N 0
2305 772 -1 N 0
1281 254 1 N 0
1836 809 1 N 0
1432 405 1 N 0
2160 917 -1 N 0
2731 346 -1 N 0
2311 766 -1 N 0
1691 664 1 N 0
1287 260 1 N 0
1090 63 1 N 0
2586 491 -1 N 0
2422 655 -1 N 0
2993 84 -1 N 0
1969 942 1 N 0
1756 729 1 N 0
1352 325 1 N 0
2848 229 -1 N 0
2651 426 -1 N 0
