0 0.9999999994271263
64 0.9999999983322231
128 0.9999999951701257
192 0.9999999745133001
256 0.9999999204985262
320 0.9999996073057846
384 0.999998835147842
448 0.9999948975031512
512 0.9999858112997014
576 0.9999456602825052
640 0.9998597997954176
704 0.9995378012378492
768 0.9989085398753582
832 0.9969665921965236
896 0.9935700927914854
960 0.9853341022353157
1024 0.9728213262655352
1088 0.9503483684402699
1152 0.9215234717589815
1216 0.8843679182810336
1280 0.8437921049635581
1344 0.8026746116094365
1408 0.7623423098482913
1472 0.7238359120592056
1536 0.6875742414943063
1600 0.6533405667796421
1664 0.6210837886009101
1728 0.5908901754135687
1792 0.562872526731744
1856 0.5370876635901959
1920 0.5136291342454483
1984 0.4926626835373584
2048 0.4743878568793608
2112 0.4589642589113062
2176 0.4464412664409886
2240 0.436688590584026
2304 0.429313826866859
2368 0.4235799032133739
2432 0.4183774865771214
2496 0.4123315611044231
2560 0.4040866679818805
2624 0.3927099387843261
2688 0.3780418456020461
2752 0.360816551742918
2816 0.3424840147082856
2880 0.3247766880259313
2944 0.3090885030127448
3008 0.2958627408544998
3072 0.2846616526948075
3136 0.2757586726259145
3200 0.2722495261222749
3264 0.2784278380837533
3328 0.2899974516882691
3392 0.2801648552802887
3456 0.2226701081622601
3520 0.1594075842260774
3584 0.1323439913639499
3648 0.1262039674347466
3712 0.125182392432
3776 0.1250271050650111
3840 0.1250040168749803
3904 0.1250005950890075
3968 0.1250000883638895
4032 0.1250000149310553
1 0.9999999983322231
65 0.9999999972373209
129 0.9999999940752237
193 0.9999999734183985
257 0.9999999194036234
321 0.9999996062108826
385 0.9999988340529407
449 0.9999948964082549
513 0.9999858102048149
577 0.9999456591876678
641 0.9998597987006831
705 0.9995378001435148
769 0.9989085387818177
833 0.9969665911055217
897 0.9935700917050199
961 0.9853341011604442
1025 0.9728213252088337
1089 0.9503483674188806
1153 0.9215234707846908
1217 0.8843679173743165
1281 0.8437921041335956
1345 0.8026746108655788
1409 0.7623423091915721
1473 0.7238359114887337
1537 0.687574241005207
1601 0.6533405663658537
1665 0.6210837882550548
1729 0.5908901751276864
1793 0.5628725264977885
1857 0.5370876634004442
1921 0.5136291340927391
1985 0.4926626834152332
2049 0.4743878567821445
2113 0.4589642588341273
2177 0.4464412663797406
2241 0.4366885905352794
2305 0.4293138268277405
2369 0.4235799031814259
2433 0.4183774865501553
2497 0.4123315610803841
2561 0.4040866679587554
2625 0.3927099387601447
2689 0.3780418455750423
2753 0.360816551711894
2817 0.342484014673104
2881 0.3247766879878765
2945 0.3090885029744285
3009 0.2958627408191594
3073 0.284661652665203
3137 0.275758672603361
3201 0.2722495261064598
3265 0.2784278380734748
3329 0.2899974516823126
3393 0.2801648552775564
3457 0.2226701081614289
3521 0.1594075842259262
3585 0.1323439913639321
3649 0.126203967434745
3713 0.1251823924319999
3777 0.1250271050650111
3841 0.1250040168749803
3905 0.1250005950890075
3969 0.1250000883638895
4033 0.1250000149310553
2 0.9999999951701257
66 0.9999999940752237
130 0.9999999909131269
194 0.9999999702563003
258 0.999999916241527
322 0.9999996030487864
386 0.9999988308908475
